13, 11, 4, 2, 0.764705882353, 0.866666666667, 0.8, 0.8125
13, 7, 8, 2, 0.619047619048, 0.866666666667, 0.666666666667, 0.722222222222
10, 9, 6, 5, 0.625, 0.666666666667, 0.633333333333, 0.645161290323
11, 11, 4, 4, 0.733333333333, 0.733333333333, 0.733333333333, 0.733333333333
9, 11, 4, 6, 0.692307692308, 0.6, 0.666666666667, 0.642857142857
12, 9, 6, 3, 0.666666666667, 0.8, 0.7, 0.727272727273
14, 7, 8, 1, 0.636363636364, 0.933333333333, 0.7, 0.756756756757
11, 10, 5, 4, 0.6875, 0.733333333333, 0.7, 0.709677419355
12, 6, 9, 3, 0.571428571429, 0.8, 0.6, 0.666666666667
6, 4, 11, 9, 0.352941176471, 0.4, 0.333333333333, 0.375
14, 13, 2, 1, 0.875, 0.933333333333, 0.9, 0.903225806452
8, 10, 5, 7, 0.615384615385, 0.533333333333, 0.6, 0.571428571429
12, 10, 5, 3, 0.705882352941, 0.8, 0.733333333333, 0.75
13, 9, 6, 2, 0.684210526316, 0.866666666667, 0.733333333333, 0.764705882353
12, 8, 7, 3, 0.631578947368, 0.8, 0.666666666667, 0.705882352941
15, 9, 6, 0, 0.714285714286, 1.0, 0.8, 0.833333333333
10, 10, 5, 5, 0.666666666667, 0.666666666667, 0.666666666667, 0.666666666667
12, 8, 7, 3, 0.631578947368, 0.8, 0.666666666667, 0.705882352941
12, 10, 5, 3, 0.705882352941, 0.8, 0.733333333333, 0.75
12, 7, 8, 3, 0.6, 0.8, 0.633333333333, 0.685714285714
10, 11, 4, 5, 0.714285714286, 0.666666666667, 0.7, 0.689655172414
11, 8, 7, 4, 0.611111111111, 0.733333333333, 0.633333333333, 0.666666666667
9, 10, 5, 6, 0.642857142857, 0.6, 0.633333333333, 0.620689655172
11, 9, 6, 4, 0.647058823529, 0.733333333333, 0.666666666667, 0.6875
14, 11, 4, 1, 0.777777777778, 0.933333333333, 0.833333333333, 0.848484848485
15, 11, 4, 0, 0.789473684211, 1.0, 0.866666666667, 0.882352941176
11, 10, 5, 4, 0.6875, 0.733333333333, 0.7, 0.709677419355
11, 9, 6, 4, 0.647058823529, 0.733333333333, 0.666666666667, 0.6875
12, 10, 5, 3, 0.705882352941, 0.8, 0.733333333333, 0.75
13, 6, 9, 2, 0.590909090909, 0.866666666667, 0.633333333333, 0.702702702703
8, 12, 3, 7, 0.727272727273, 0.533333333333, 0.666666666667, 0.615384615385
9, 9, 6, 6, 0.6, 0.6, 0.6, 0.6
13, 11, 4, 2, 0.764705882353, 0.866666666667, 0.8, 0.8125
14, 8, 7, 1, 0.666666666667, 0.933333333333, 0.733333333333, 0.777777777778
9, 11, 4, 6, 0.692307692308, 0.6, 0.666666666667, 0.642857142857
12, 7, 8, 3, 0.6, 0.8, 0.633333333333, 0.685714285714
11, 9, 6, 4, 0.647058823529, 0.733333333333, 0.666666666667, 0.6875
12, 14, 1, 3, 0.923076923077, 0.8, 0.866666666667, 0.857142857143
12, 7, 8, 3, 0.6, 0.8, 0.633333333333, 0.685714285714
10, 8, 7, 5, 0.588235294118, 0.666666666667, 0.6, 0.625
12, 11, 4, 3, 0.75, 0.8, 0.766666666667, 0.774193548387
11, 12, 3, 4, 0.785714285714, 0.733333333333, 0.766666666667, 0.758620689655
11, 10, 5, 4, 0.6875, 0.733333333333, 0.7, 0.709677419355
14, 11, 4, 1, 0.777777777778, 0.933333333333, 0.833333333333, 0.848484848485
12, 11, 4, 3, 0.75, 0.8, 0.766666666667, 0.774193548387
14, 6, 9, 1, 0.608695652174, 0.933333333333, 0.666666666667, 0.736842105263
